width,similarity,learning_rate,n_steps,seed,forgetting,forward_transfer,loss_t1_after_t1,loss_t1_after_t2,loss_t2_after_t2,weight_change_t1,weight_change_t2,weight_change_total,effective_rank_init,effective_rank_final,weight_norm_init,weight_norm_final,overparameterization
50,0.0,0.01,500,1,-0.036133185029029846,0.8641948103904724,0.15457184612751007,0.11843866109848022,0.03920421376824379,2.1318273544311523,1.070976972579956,2.878263235092163,7.396700859069824,7.905418395996094,3.203791618347168,0.7860098481178284,5.0
50,0.0,0.01,500,2,-0.028512030839920044,0.7831739187240601,0.14744627475738525,0.11893424391746521,0.03737135976552963,2.070216655731201,1.0457103252410889,2.7816355228424072,7.685502052307129,8.023324966430664,3.151082754135132,0.812649667263031,5.0
50,0.0,0.01,500,3,-0.03457319736480713,0.8886758685112,0.15001560747623444,0.11544241011142731,0.03912872448563576,2.134812831878662,1.0745254755020142,2.8900372982025146,7.628071308135986,7.712347984313965,3.220294713973999,0.7894120812416077,5.0
50,0.0,0.01,500,4,-0.033780500292778015,0.8129406571388245,0.150953471660614,0.117172971367836,0.03689957410097122,2.091825246810913,1.0404168367385864,2.7948999404907227,8.26790714263916,7.98411226272583,3.1014022827148438,0.778266191482544,5.0
50,0.0,0.01,1000,0,0.13187781907618046,0.8529005795717239,0.01889713667333126,0.15077495574951172,0.0035722351167351007,2.780052423477173,1.2037510871887207,3.1371617317199707,7.432255268096924,8.068349838256836,3.047625780105591,0.8728423714637756,5.0
50,0.0,0.01,1000,1,0.1248824056237936,0.9549550563097,0.020801404491066933,0.14568381011486053,0.003635394386947155,2.9095983505249023,1.2127211093902588,3.2971880435943604,7.396700859069824,8.077139854431152,3.203791618347168,0.8718928694725037,5.0
50,0.0,0.01,1000,2,0.13079511187970638,0.85889732837677,0.019593650475144386,0.15038876235485077,0.0036121036391705275,2.8303661346435547,1.2027623653411865,3.1879758834838867,7.685502052307129,7.852315425872803,3.151082754135132,0.8754661679267883,5.0
50,0.0,0.01,1000,3,0.13259764946997166,0.9800077974796295,0.02122696302831173,0.1538246124982834,0.003634603228420019,2.9183897972106934,1.2095813751220703,3.3095948696136475,7.628071308135986,7.959676742553711,3.220294713973999,0.8729425668716431,5.0
50,0.0,0.01,1000,4,0.13166561163961887,0.9030305594205856,0.020215755328536034,0.1518813669681549,0.0035746910143643618,2.8571507930755615,1.1968740224838257,3.196742296218872,8.26790714263916,7.954047679901123,3.1014022827148438,0.8721782565116882,5.0
50,0.0,0.1,100,0,0.14035160839557648,0.8555687665939331,0.018367663025856018,0.1587192714214325,0.003624590579420328,2.7962794303894043,1.2065246105194092,3.138305902481079,7.432255268096924,8.063509941101074,3.047625780105591,0.8778261542320251,5.0
50,0.0,0.1,100,1,0.13127411156892776,0.9540946781635284,0.02084992080926895,0.15212403237819672,0.003708068747073412,2.9212605953216553,1.2215521335601807,3.302476644515991,7.396700859069824,8.004768371582031,3.203791618347168,0.877213716506958,5.0
50,0.0,0.1,100,2,0.1296280398964882,0.8584086894989014,0.020779229700565338,0.15040726959705353,0.003916472662240267,2.831214666366577,1.2056283950805664,3.1887223720550537,7.685502052307129,7.824560165405273,3.151082754135132,0.8766165375709534,5.0
50,0.0,0.1,100,3,0.13546707853674889,0.9771094173192978,0.02150033786892891,0.1569674164056778,0.00382753973826766,2.9275853633880615,1.2218797206878662,3.3124794960021973,7.628071308135986,7.987786769866943,3.220294713973999,0.8749538660049438,5.0
50,0.0,0.1,100,4,0.13317837193608284,0.8934529721736908,0.020266275852918625,0.15344464778900146,0.0035856415051966906,2.8701517581939697,1.2054719924926758,3.2018558979034424,8.26790714263916,7.923813343048096,3.1014022827148438,0.8773959875106812,5.0
50,0.0,0.1,500,0,0.1994677011760757,0.8450278788805008,2.523989905967028e-09,0.1994677037000656,4.3080886080737457e-10,3.2144904136657715,1.4141322374343872,3.2298808097839355,7.432255268096924,8.20647144317627,3.047625780105591,0.9999603033065796,5.0
50,0.0,0.1,500,1,0.2066951815629572,0.9488687068223953,2.548637967336731e-09,0.20669518411159515,4.6193734948296594e-10,3.3624470233917236,1.4141323566436768,3.3943657875061035,7.396700859069824,8.120559692382812,3.203791618347168,0.9999574422836304,5.0
50,0.0,0.1,500,2,0.20263102401715094,0.8532903641462326,2.4892730099423943e-09,0.20263102650642395,4.5441830853754084e-10,3.273390293121338,1.4141277074813843,3.279834508895874,7.685502052307129,7.796502113342285,3.151082754135132,0.9999610781669617,5.0
50,0.0,0.1,500,3,0.19904926156371539,0.9769972711801529,2.6288657917206137e-09,0.19904926419258118,5.249389256611892e-10,3.3761913776397705,1.4141230583190918,3.405632972717285,7.628071308135986,8.001190185546875,3.220294713973999,0.9999577403068542,5.0
50,0.0,0.1,500,4,0.19910067066141557,0.8875123560428619,2.5372843825977043e-09,0.19910067319869995,4.5463588449479175e-10,3.3028290271759033,1.414127230644226,3.287114381790161,8.26790714263916,7.744608402252197,3.1014022827148438,0.9999589323997498,5.0
50,0.0,0.1,1000,0,0.19704696536060728,0.8481309711933136,3.420697156520519e-14,0.19704696536064148,4.024801054502286e-14,3.2146265506744385,1.4142130613327026,3.2298943996429443,7.432255268096924,8.206497192382812,3.047625780105591,0.9999995827674866,5.0
50,0.0,0.1,1000,1,0.1907875388860367,0.9493554979562759,3.3555698096456726e-14,0.19078753888607025,3.803718001378978e-14,3.362579584121704,1.4142131805419922,3.3943798542022705,7.396700859069824,8.1205472946167,3.203791618347168,0.9999995827674866,5.0
50,0.0,0.1,1000,2,0.19669939577576173,0.8533757477998734,3.326152355387531e-14,0.19669939577579498,4.0380896461919905e-14,3.2735252380371094,1.414212942123413,3.279845952987671,7.685502052307129,7.79652214050293,3.151082754135132,0.9999995231628418,5.0
50,0.0,0.1,1000,3,0.20137013494965061,0.9733274281024933,3.3520298895525075e-14,0.20137013494968414,3.961127216164928e-14,3.376331090927124,1.414212942123413,3.405644416809082,7.628071308135986,8.001194953918457,3.220294713973999,0.9999995231628418,5.0
50,0.0,0.1,1000,4,0.19805343449112545,0.8952405154705048,3.2085096434092755e-14,0.19805343449115753,3.800521976662398e-14,3.3029625415802,1.4142131805419922,3.2871251106262207,8.26790714263916,7.7445526123046875,3.1014022827148438,0.9999996423721313,5.0
50,0.1,0.001,100,0,-0.0014037489891052246,0.06643366813659668,0.9669758081436157,0.9655720591545105,0.9615782499313354,0.06459657102823257,0.06276513636112213,0.12411315739154816,7.432255268096924,7.425241470336914,3.047625780105591,2.9276843070983887,5.0
50,0.1,0.001,100,1,-0.01265251636505127,0.04904484748840332,1.0809522867202759,1.0682997703552246,1.0741428136825562,0.0672496110200882,0.0663001537322998,0.13024264574050903,7.396700859069824,7.387627601623535,3.203791618347168,3.0776655673980713,5.0
50,0.1,0.001,100,2,-0.022136926651000977,0.006824493408203125,1.013271689414978,0.991134762763977,1.0338693857192993,0.06462205201387405,0.06433901935815811,0.12571260333061218,7.685502052307129,7.684965133666992,3.151082754135132,3.029395818710327,5.0
50,0.1,0.001,100,3,-0.03952383995056152,0.04023134708404541,1.0764249563217163,1.0369011163711548,1.0900461673736572,0.0671110674738884,0.06687212735414505,0.13076482713222504,7.628071308135986,7.615390777587891,3.220294713973999,3.0933704376220703,5.0
50,0.1,0.001,100,4,-0.043210506439208984,0.055115580558776855,1.0547572374343872,1.0115467309951782,0.9996249079704285,0.0661262646317482,0.06471598893404007,0.1274821013212204,8.26790714263916,8.272258758544922,3.1014022827148438,2.9780893325805664,5.0
50,0.1,0.001,500,0,-0.14093852043151855,0.16433513164520264,0.841799795627594,0.7008612751960754,0.7222413420677185,0.30530354380607605,0.28174862265586853,0.5711485147476196,7.432255268096924,7.423750400543213,3.047625780105591,2.4965975284576416,5.0
50,0.1,0.001,500,1,-0.17287957668304443,0.19077754020690918,0.9381586909294128,0.7652791142463684,0.7876570820808411,0.3214172124862671,0.29496750235557556,0.6011403203010559,7.396700859069824,7.36381721496582,3.203791618347168,2.621943235397339,5.0
50,0.1,0.001,500,2,-0.15500789880752563,0.17007392644882202,0.8894453048706055,0.7344374060630798,0.7368797659873962,0.3116416037082672,0.28448471426963806,0.5804287791252136,7.685502052307129,7.678200721740723,3.151082754135132,2.5901689529418945,5.0
50,0.1,0.001,500,3,-0.15108317136764526,0.21114367246627808,0.9042708277702332,0.7531876564025879,0.801963210105896,0.3213456869125366,0.2970428466796875,0.6032196283340454,7.628071308135986,7.569782733917236,3.220294713973999,2.6359782218933105,5.0
50,0.1,0.001,500,4,-0.17505353689193726,0.1747027039527893,0.9156598448753357,0.7406063079833984,0.7537477612495422,0.3152129352092743,0.28603309392929077,0.5854571461677551,8.26790714263916,8.258915901184082,3.1014022827148438,2.5356335639953613,5.0
50,0.1,0.001,1000,0,-0.1901540756225586,0.30060696601867676,0.6876972317695618,0.4975431561470032,0.4842742085456848,0.5827547907829285,0.49231821298599243,1.0404976606369019,7.432255268096924,7.42158317565918,3.047625780105591,2.0517678260803223,5.0
50,0.1,0.001,1000,1,-0.22816652059555054,0.3510173559188843,0.7619376182556152,0.5337710976600647,0.5458735227584839,0.6104952692985535,0.5134931802749634,1.0911608934402466,7.396700859069824,7.341697692871094,3.203791618347168,2.1551337242126465,5.0
50,0.1,0.001,1000,2,-0.21633097529411316,0.2962438464164734,0.7120916247367859,0.49576064944267273,0.5010516047477722,0.592994213104248,0.49892523884773254,1.0579036474227905,7.685502052307129,7.7023844718933105,3.151082754135132,2.1360583305358887,5.0
50,0.1,0.001,1000,3,-0.2360885739326477,0.36333274841308594,0.7651655077934265,0.5290769338607788,0.5525532364845276,0.6112335324287415,0.5175175070762634,1.0966402292251587,7.628071308135986,7.531005382537842,3.220294713973999,2.1658103466033936,5.0
50,0.1,0.001,1000,4,-0.22477269172668457,0.3319978713989258,0.7380233407020569,0.5132506489753723,0.5077426433563232,0.5991729497909546,0.49973633885383606,1.0654327869415283,8.26790714263916,8.234322547912598,3.1014022827148438,2.079786777496338,5.0
50,0.1,0.01,100,0,-0.17798885703086853,0.33367103338241577,0.6727113723754883,0.49472251534461975,0.49014535546302795,0.5906977653503418,0.4898553788661957,1.0432519912719727,7.432255268096924,7.366001129150391,3.047625780105591,2.053412914276123,5.0
50,0.1,0.01,100,1,-0.21018707752227783,0.35003846883773804,0.7534316182136536,0.5432445406913757,0.5451605916023254,0.6152496337890625,0.5177457928657532,1.095646858215332,7.396700859069824,7.309571266174316,3.203791618347168,2.1562349796295166,5.0
50,0.1,0.01,100,2,-0.19991624355316162,0.2892161011695862,0.7098464369773865,0.5099301934242249,0.5255774259567261,0.5918338298797607,0.5025045275688171,1.0574578046798706,7.685502052307129,7.695283889770508,3.151082754135132,2.14058256149292,5.0
50,0.1,0.01,100,3,-0.2244250774383545,0.3488273620605469,0.7528387308120728,0.5284136533737183,0.5530490279197693,0.6142999529838562,0.5221213698387146,1.099854826927185,7.628071308135986,7.4951090812683105,3.220294713973999,2.165708303451538,5.0
50,0.1,0.01,100,4,-0.21700221300125122,0.33919668197631836,0.7348688840866089,0.5178666710853577,0.504311740398407,0.6048994064331055,0.5042036771774292,1.0709525346755981,8.26790714263916,8.272096633911133,3.1014022827148438,2.079488754272461,5.0
50,0.1,0.01,500,0,-0.035050809383392334,0.7874286472797394,0.14016254246234894,0.1051117330789566,0.03523729741573334,2.0300004482269287,1.0181688070297241,2.741452693939209,7.432255268096924,7.883566856384277,3.047625780105591,0.8010717630386353,5.0
50,0.1,0.01,500,1,-0.04614363610744476,0.8763533234596252,0.15457184612751007,0.10842821002006531,0.037503305822610855,2.1318273544311523,1.0469826459884644,2.8836543560028076,7.396700859069824,7.899586200714111,3.203791618347168,0.8043113350868225,5.0
50,0.1,0.01,500,2,-0.03830166906118393,0.7942567765712738,0.14744627475738525,0.10914460569620132,0.035521429032087326,2.070216655731201,1.019606113433838,2.784797191619873,7.685502052307129,8.041069030761719,3.151082754135132,0.8313990235328674,5.0
50,0.1,0.01,500,3,-0.044085726141929626,0.9015420079231262,0.15001560747623444,0.10592988133430481,0.037430744618177414,2.134812831878662,1.051018476486206,2.8951470851898193,7.628071308135986,7.761872291564941,3.220294713973999,0.8076284527778625,5.0
50,0.1,0.01,500,4,-0.043668463826179504,0.8276301324367523,0.150953471660614,0.10728500783443451,0.03535296767950058,2.091825246810913,1.017676591873169,2.8028697967529297,8.26790714263916,7.9191179275512695,3.1014022827148438,0.7953799962997437,5.0
50,0.1,0.01,1000,0,0.11674419976770878,0.8718212395906448,0.01889713667333126,0.13564133644104004,0.00325831794179976,2.780052423477173,1.1488385200500488,3.1409287452697754,7.432255268096924,7.959169864654541,3.047625780105591,0.884369432926178,5.0
50,0.1,0.01,1000,1,0.11002702079713345,0.9721914231777191,0.020801404491066933,0.13082842528820038,0.0033183377236127853,2.9095983505249023,1.1581261157989502,3.3006479740142822,7.396700859069824,8.041592597961426,3.203791618347168,0.8833804130554199,5.0
50,0.1,0.01,1000,2,0.11595646105706692,0.8738338649272919,0.019593650475144386,0.1355501115322113,0.0032817786559462547,2.8303661346435547,1.1468451023101807,3.1883816719055176,7.685502052307129,7.919960975646973,3.151082754135132,0.8871498107910156,5.0
50,0.1,0.01,1000,3,0.11738919652998447,0.9977869391441345,0.02122696302831173,0.1386161595582962,0.003313586814329028,2.9183897972106934,1.1552568674087524,3.312899112701416,7.628071308135986,7.959630489349365,3.220294713973999,0.8844196796417236,5.0
50,0.1,0.01,1000,4,0.11641434766352177,0.9221235364675522,0.020215755328536034,0.1366301029920578,0.003257758216932416,2.8571507930755615,1.1427462100982666,3.203723669052124,8.26790714263916,8.038457870483398,3.1014022827148438,0.8835176229476929,5.0
50,0.1,0.1,100,0,0.12450702488422394,0.8743792176246643,0.018367663025856018,0.14287468791007996,0.0033025764860212803,2.7962794303894043,1.1511917114257812,3.142062187194824,7.432255268096924,7.94281530380249,3.047625780105591,0.8888428807258606,5.0
50,0.1,0.1,100,1,0.11631382256746292,0.9710711687803268,0.02084992080926895,0.13716374337673187,0.0033792457543313503,2.9212605953216553,1.1667428016662598,3.3058717250823975,7.396700859069824,7.971888542175293,3.203791618347168,0.8885371685028076,5.0
50,0.1,0.1,100,2,0.11453474313020706,0.8730705231428146,0.020779229700565338,0.1353139728307724,0.0035595267545431852,2.831214666366577,1.1500322818756104,3.189234495162964,7.685502052307129,7.886891841888428,3.151082754135132,0.8882453441619873,5.0
50,0.1,0.1,100,3,0.11966916546225548,0.9948640614748001,0.02150033786892891,0.1411695033311844,0.003483070759102702,2.9275853633880615,1.1674129962921143,3.3157119750976562,7.628071308135986,7.981086254119873,3.220294713973999,0.8862627148628235,5.0
50,0.1,0.1,100,4,0.11785988882184029,0.9135588705539703,0.020266275852918625,0.1381261646747589,0.003257958684116602,2.8701517581939697,1.1513750553131104,3.2088141441345215,8.26790714263916,7.9976911544799805,3.1014022827148438,0.8887407779693604,5.0
50,0.1,0.1,500,0,0.17936327801075436,0.8668912798166275,2.523989905967028e-09,0.17936328053474426,3.8783387612539855e-10,3.2144904136657715,1.3415638208389282,3.2304790019989014,7.432255268096924,8.103350639343262,3.047625780105591,0.9999640583992004,5.0
50,0.1,0.1,500,1,0.18616687996631565,0.968586266040802,2.548637967336731e-09,0.1861668825149536,4.2082465290249615e-10,3.3624470233917236,1.3415638208389282,3.3948049545288086,7.396700859069824,8.066560745239258,3.203791618347168,0.999961256980896,5.0
50,0.1,0.1,500,2,0.18234310795288855,0.8707233965396881,2.4892730099423943e-09,0.18234311044216156,4.0744421725413815e-10,3.273390293121338,1.3415591716766357,3.2767128944396973,7.685502052307129,7.845302581787109,3.151082754135132,0.9999651312828064,5.0
50,0.1,0.1,500,3,0.1794310483869881,0.9974427670240402,2.6288657917206137e-09,0.17943105101585388,4.697055522306925e-10,3.3761913776397705,1.3415553569793701,3.4058964252471924,7.628071308135986,7.980197906494141,3.220294713973999,0.9999622702598572,5.0
50,0.1,0.1,500,4,0.17913961156794023,0.9106088131666183,2.5372843825977043e-09,0.1791396141052246,4.1001604889068233e-10,3.3028290271759033,1.3415590524673462,3.2913942337036133,8.26790714263916,7.885171890258789,3.1014022827148438,0.9999628663063049,5.0
50,0.1,0.1,1000,0,0.17726732790466704,0.8696677535772324,3.420697156520519e-14,0.17726732790470123,4.036553128425671e-14,3.2146265506744385,1.3416403532028198,3.2304916381835938,7.432255268096924,8.103368759155273,3.047625780105591,0.9999996423721313,5.0
50,0.1,0.1,1000,1,0.17134702205654603,0.9694187194108963,3.3555698096456726e-14,0.1713470220565796,3.955945407406805e-14,3.362579584121704,1.3416403532028198,3.39481782913208,7.396700859069824,8.066556930541992,3.203791618347168,0.9999996423721313,5.0
50,0.1,0.1,1000,2,0.17724363505836976,0.8706315457820892,3.326152355387531e-14,0.17724363505840302,4.1172733354199326e-14,3.2735252380371094,1.3416403532028198,3.276723623275757,7.685502052307129,7.845309734344482,3.151082754135132,0.9999996423721313,5.0
50,0.1,0.1,1000,3,0.18143720924850926,0.9939910471439362,3.3520298895525075e-14,0.18143720924854279,3.91582111788219e-14,3.376331090927124,1.3416403532028198,3.405906915664673,7.628071308135986,7.980203151702881,3.220294713973999,0.9999995827674866,5.0
50,0.1,0.1,1000,4,0.17815135419365535,0.9173198640346527,3.2085096434092755e-14,0.17815135419368744,3.74411940795745e-14,3.3029625415802,1.3416403532028198,3.2914044857025146,8.26790714263916,7.885114669799805,3.1014022827148438,0.9999995827674866,5.0
50,0.2,0.001,100,0,-0.001800537109375,0.0678032636642456,0.9669758081436157,0.9651752710342407,0.9603184461593628,0.06459657102823257,0.06278042495250702,0.12444471567869186,7.432255268096924,7.425474166870117,3.047625780105591,2.927677631378174,5.0
50,0.2,0.001,100,1,-0.013039112091064453,0.04822039604187012,1.0809522867202759,1.0679131746292114,1.07393479347229,0.0672496110200882,0.06628977507352829,0.13054236769676208,7.396700859069824,7.387555122375488,3.203791618347168,3.0776782035827637,5.0
50,0.2,0.001,100,2,-0.022487521171569824,0.006677389144897461,1.013271689414978,0.9907841682434082,1.0320322513580322,0.06462205201387405,0.06428994983434677,0.12596438825130463,7.685502052307129,7.684965133666992,3.151082754135132,3.029461622238159,5.0
50,0.2,0.001,100,3,-0.03991079330444336,0.04107046127319336,1.0764249563217163,1.036514163017273,1.0892449617385864,0.0671110674738884,0.0668572410941124,0.1310538500547409,7.628071308135986,7.615299701690674,3.220294713973999,3.0933849811553955,5.0
50,0.2,0.001,100,4,-0.04364633560180664,0.055580854415893555,1.0547572374343872,1.0111109018325806,1.0017863512039185,0.0661262646317482,0.06479747593402863,0.12787437438964844,8.26790714263916,8.272514343261719,3.1014022827148438,2.9780161380767822,5.0
50,0.2,0.001,500,0,-0.14271652698516846,0.16744297742843628,0.841799795627594,0.6990832686424255,0.720974326133728,0.30530354380607605,0.2814651429653168,0.5726191401481628,7.432255268096924,7.424687385559082,3.047625780105591,2.496886968612671,5.0
50,0.2,0.001,500,1,-0.17464667558670044,0.19185268878936768,0.9381586909294128,0.7635120153427124,0.7863960266113281,0.3214172124862671,0.2946825325489044,0.6025287508964539,7.396700859069824,7.363885402679443,3.203791618347168,2.6222524642944336,5.0
50,0.2,0.001,500,2,-0.15668553113937378,0.17181378602981567,0.8894453048706055,0.7327597737312317,0.7339460253715515,0.3116416037082672,0.2838838994503021,0.5815402269363403,7.685502052307129,7.678524494171143,3.151082754135132,2.5907700061798096,5.0
50,0.2,0.001,500,3,-0.1527564525604248,0.21322548389434814,0.9042708277702332,0.7515143752098083,0.8004100322723389,0.3213456869125366,0.2967066764831543,0.6045121550559998,7.628071308135986,7.5697832107543945,3.220294713973999,2.636317253112793,5.0
50,0.2,0.001,500,4,-0.17695409059524536,0.17699331045150757,0.9156598448753357,0.7387057542800903,0.754349410533905,0.3152129352092743,0.2860925793647766,0.5872384309768677,8.26790714263916,8.259997367858887,3.1014022827148438,2.535557985305786,5.0
50,0.2,0.001,1000,0,-0.19336295127868652,0.30614763498306274,0.6876972317695618,0.49433428049087524,0.4821515679359436,0.5827547907829285,0.49119648337364197,1.0431808233261108,7.432255268096924,7.424023151397705,3.047625780105591,2.053013563156128,5.0
50,0.2,0.001,1000,1,-0.23115873336791992,0.35366010665893555,0.7619376182556152,0.5307788848876953,0.5440285205841064,0.6104952692985535,0.5123531222343445,1.0936650037765503,7.396700859069824,7.342079162597656,3.203791618347168,2.156370162963867,5.0
50,0.2,0.001,1000,2,-0.21914035081863403,0.2995308041572571,0.7120916247367859,0.49295127391815186,0.4974789023399353,0.592994213104248,0.4971922039985657,1.0598828792572021,7.685502052307129,7.703861236572266,3.151082754135132,2.137873649597168,5.0
50,0.2,0.001,1000,3,-0.2390381097793579,0.3669402599334717,0.7651655077934265,0.5261273980140686,0.549980640411377,0.6112335324287415,0.516401469707489,1.0990616083145142,7.628071308135986,7.532106399536133,3.220294713973999,2.1670379638671875,5.0
50,0.2,0.001,1000,4,-0.22824907302856445,0.33576732873916626,0.7380233407020569,0.5097742676734924,0.5068485736846924,0.5991729497909546,0.49934467673301697,1.0687705278396606,8.26790714263916,8.235162734985352,3.1014022827148438,2.080289363861084,5.0
50,0.2,0.01,100,0,-0.1811503767967224,0.33831459283828735,0.6727113723754883,0.49156099557876587,0.4871440529823303,0.5906977653503418,0.4888507127761841,1.046012043952942,7.432255268096924,7.368907451629639,3.047625780105591,2.0545575618743896,5.0
50,0.2,0.01,100,1,-0.21324801445007324,0.3526152968406677,0.7534316182136536,0.5401836037635803,0.5428104996681213,0.6152496337890625,0.5165800452232361,1.098137617111206,7.396700859069824,7.309769153594971,3.203791618347168,2.1575021743774414,5.0
50,0.2,0.01,100,2,-0.20275765657424927,0.29187482595443726,0.7098464369773865,0.5070887804031372,0.5221713781356812,0.5918338298797607,0.5009924173355103,1.0595088005065918,7.685502052307129,7.695960998535156,3.151082754135132,2.142322540283203,5.0
50,0.2,0.01,100,3,-0.22752541303634644,0.35283398628234863,0.7528387308120728,0.5253133177757263,0.5503233075141907,0.6142999529838562,0.52094566822052,1.102260947227478,7.628071308135986,7.496076583862305,3.220294713973999,2.166958808898926,5.0
50,0.2,0.01,100,4,-0.22038155794143677,0.3433780074119568,0.7348688840866089,0.5144873261451721,0.5032795071601868,0.6048994064331055,0.5038365721702576,1.0742822885513306,8.26790714263916,8.271499633789062,3.1014022827148438,2.080026626586914,5.0
