similarity,learning_rate,n_steps,method,seed,memory_size,forgetting,forgetting_reduction,loss_t1_after_t1,loss_t1_after_t2,loss_t2_after_t2,projection_count,destructive_count,mean_cos_angle,mean_grad_change,relative_time
0.0,0.01,500,none,0,10,-0.024980485439300537,0.0,0.13993752002716064,0.11495703458786011,0.03673610836267471,0,0,0.0,0.0,1.0
0.0,0.01,500,ogd,0,10,0.06141950190067291,0.0,0.13993752002716064,0.20135702192783356,0.09462576359510422,500,0,0.4242462757229805,0.09736673484477132,1.0425433271465099
0.0,0.01,500,agem,0,10,-0.024980485439300537,0.0,0.13993752002716064,0.11495703458786011,0.03673610836267471,500,0,0.3088873781859875,0.0,1.0278345032476948
0.0,0.01,500,scaling,0,10,-0.037319615483284,0.0,0.13993752002716064,0.10261790454387665,0.06821255385875702,500,0,0.3092220397889614,0.30922203598289677,0.9482942819175741
0.0,0.01,500,none,1,10,-0.03813597559928894,0.0,0.15460288524627686,0.11646690964698792,0.039248380810022354,0,0,0.0,0.0,1.0
0.0,0.01,500,ogd,1,10,0.05926737189292908,0.0,0.15460288524627686,0.21387025713920593,0.10440453141927719,500,0,0.43547196745872496,0.1028379190070371,1.0595667169280414
0.0,0.01,500,agem,1,10,-0.03813597559928894,0.0,0.15460288524627686,0.11646690964698792,0.039248380810022354,500,0,0.32327055394649507,0.0,1.085387915840408
0.0,0.01,500,scaling,1,10,-0.04933060705661774,0.0,0.15460288524627686,0.10527227818965912,0.07489265501499176,500,0,0.323409604370594,0.32340960622972703,1.1024928296015168
0.0,0.01,500,none,2,10,-0.02993898093700409,0.0,0.1465168595314026,0.1165778785943985,0.03750037029385567,0,0,0.0,0.0,1.0
0.0,0.01,500,ogd,2,10,0.05970895290374756,0.0,0.1465168595314026,0.20622581243515015,0.10017237067222595,500,0,0.4312360040545464,0.10073491693241453,1.2329185196697976
0.0,0.01,500,agem,2,10,-0.02993898093700409,0.0,0.1465168595314026,0.1165778785943985,0.03750037029385567,500,0,0.3184128674864769,0.0,1.2267528320481527
0.0,0.01,500,scaling,2,10,-0.04309646040201187,0.0,0.1465168595314026,0.10342039912939072,0.07086465507745743,500,0,0.3184688065350056,0.31846880606805217,1.3615501997534432
0.0,0.01,500,none,3,10,-0.032059259712696075,0.0,0.1529163122177124,0.12085705250501633,0.03822701424360275,0,0,0.0,0.0,1.0
0.0,0.01,500,ogd,3,10,0.07132658362388611,0.0,0.1529163122177124,0.2242428958415985,0.10862617194652557,500,0,0.44634897249937056,0.10796021234701583,1.4605487058026823
0.0,0.01,500,agem,3,10,-0.032059259712696075,0.0,0.1529163122177124,0.12085705250501633,0.03822701424360275,500,0,0.33518277037143707,0.0,1.1637462360910282
0.0,0.01,500,scaling,3,10,-0.04439983516931534,0.0,0.1529163122177124,0.10851647704839706,0.07494137436151505,500,0,0.33562079060077665,0.33562079046941407,1.402772379170532
0.0,0.01,500,none,4,10,-0.029984600841999054,0.0,0.14618165791034698,0.11619705706834793,0.03637678548693657,0,0,0.0,0.0,1.0
0.0,0.01,500,ogd,4,10,0.0619218647480011,0.0,0.14618165791034698,0.20810352265834808,0.09598224610090256,500,0,0.4291438460946083,0.09985993608891756,1.2390026223744341
0.0,0.01,500,agem,4,10,-0.029984600841999054,0.0,0.14618165791034698,0.11619705706834793,0.03637678548693657,500,0,0.31574826607108114,0.0,1.2207937150547634
0.0,0.01,500,scaling,4,10,-0.04092775285243988,0.0,0.14618165791034698,0.1052539050579071,0.06845352053642273,500,0,0.3159638549089432,0.31596385614913036,1.3182829465422223
0.0,0.01,500,none,0,50,-0.021816343069076538,0.0,0.13993752002716064,0.1181211769580841,0.03592795506119728,0,0,0.0,0.0,1.1216276772742004
0.0,0.01,500,ogd,0,50,0.07853567600250244,0.0,0.13993752002716064,0.21847319602966309,0.10011560469865799,500,0,0.44261480510234835,0.106153292031528,1.3486763454015156
0.0,0.01,500,agem,0,50,-0.021816343069076538,0.0,0.13993752002716064,0.1181211769580841,0.03592795506119728,500,0,0.3299127045273781,0.0,1.4142039542950355
0.0,0.01,500,scaling,0,50,-0.03518956899642944,0.0,0.13993752002716064,0.1047479510307312,0.06959626823663712,500,0,0.33012683045864105,0.3301268318253006,1.3728979918408357
0.0,0.01,500,none,1,50,-0.03845282644033432,0.0,0.15460288524627686,0.11615005880594254,0.03848728537559509,0,0,0.0,0.0,1.0306910136699552
0.0,0.01,500,ogd,1,50,0.07141362130641937,0.0,0.15460288524627686,0.22601650655269623,0.11731559783220291,500,0,0.4593446607589722,0.11443786328999965,1.6818951902814896
0.0,0.01,500,agem,1,50,-0.03845282644033432,0.0,0.15460288524627686,0.11615005880594254,0.03848728537559509,500,0,0.35093590086698534,0.0,1.3932453060482912
0.0,0.01,500,scaling,1,50,-0.05078158527612686,0.0,0.15460288524627686,0.10382129997015,0.07758066058158875,500,0,0.3510859194397926,0.35108592376042747,1.4014211908374188
0.0,0.01,500,none,2,50,-0.02940130978822708,0.0,0.1465168595314026,0.1171155497431755,0.03800260275602341,0,0,0.0,0.0,1.3652467864598603
0.0,0.01,500,ogd,2,50,0.07191278040409088,0.0,0.1465168595314026,0.21842963993549347,0.10841713845729828,500,0,0.44450138169527054,0.1070313222415317,1.589180816604792
0.0,0.01,500,agem,2,50,-0.02940130978822708,0.0,0.1465168595314026,0.1171155497431755,0.03800260275602341,500,0,0.3332957343459129,0.0,1.3079205507613945
0.0,0.01,500,scaling,2,50,-0.042119480669498444,0.0,0.1465168595314026,0.10439737886190414,0.07398733496665955,500,0,0.33338970828056336,0.33338970882563307,1.5788204832938302
0.0,0.01,500,none,3,50,-0.03794869780540466,0.0,0.1529163122177124,0.11496761441230774,0.038056883960962296,0,0,0.0,0.0,1.4815143050135353
0.0,0.01,500,ogd,3,50,0.07260951399803162,0.0,0.1529163122177124,0.22552582621574402,0.11626920104026794,500,0,0.46353155553340913,0.11647609154923715,1.9575574454999802
0.0,0.01,500,agem,3,50,-0.03794869780540466,0.0,0.1529163122177124,0.11496761441230774,0.038056883960962296,500,0,0.35476166659593583,0.0,1.9343494807835495
0.0,0.01,500,scaling,3,50,-0.04995149374008179,0.0,0.1529163122177124,0.10296481847763062,0.07752864062786102,500,0,0.35537584888935086,0.35537584924628773,1.8557388490687619
0.0,0.01,500,none,4,50,-0.029064826667308807,0.0,0.14618165791034698,0.11711683124303818,0.036181580275297165,0,0,0.0,0.0,1.5044915912597245
0.0,0.01,500,ogd,4,50,0.07453128695487976,0.0,0.14618165791034698,0.22071294486522675,0.10371037572622299,500,0,0.44500474125146866,0.10743363856466466,1.7229893609649172
0.0,0.01,500,agem,4,50,-0.029064826667308807,0.0,0.14618165791034698,0.11711683124303818,0.036181580275297165,500,0,0.33381367617845537,0.0,1.534647073627083
0.0,0.01,500,scaling,4,50,-0.040722012519836426,0.0,0.14618165791034698,0.10545964539051056,0.0705455094575882,500,0,0.3339649088978767,0.33396490959292,1.695372366227902
0.0,0.01,500,none,0,100,-0.024615205824375153,0.0,0.13993752002716064,0.11532231420278549,0.03676556423306465,0,0,0.0,0.0,1.2013059004309068
0.0,0.01,500,ogd,0,100,0.07730086147785187,0.0,0.13993752002716064,0.2172383815050125,0.10642135143280029,500,0,0.44611356985569,0.10794496255209386,1.47376027066965
0.0,0.01,500,agem,0,100,-0.024615205824375153,0.0,0.13993752002716064,0.11532231420278549,0.03676556423306465,500,0,0.334362350165844,0.0,1.5062170598168143
0.0,0.01,500,scaling,0,100,-0.03720405697822571,0.0,0.13993752002716064,0.10273346304893494,0.07176943868398666,500,0,0.33448018282651903,0.33448018462436613,1.4723756006568267
0.0,0.01,500,none,1,100,-0.0397232323884964,0.0,0.15460288524627686,0.11487965285778046,0.039972539991140366,0,0,0.0,0.0,1.23549032792053
0.0,0.01,500,ogd,1,100,0.07226715981960297,0.0,0.15460288524627686,0.22687004506587982,0.12183269113302231,500,0,0.4610048285126686,0.1153313181500397,1.310613742629669
0.0,0.01,500,agem,1,100,-0.0397232323884964,0.0,0.15460288524627686,0.11487965285778046,0.039972539991140366,500,0,0.3532438695430756,0.0,1.5719780671990955
0.0,0.01,500,scaling,1,100,-0.05142756551504135,0.0,0.15460288524627686,0.1031753197312355,0.08096466213464737,500,0,0.3533533776402473,0.35335337564370656,1.4592595583314052
0.0,0.01,500,none,2,100,-0.03131338208913803,0.0,0.1465168595314026,0.11520347744226456,0.03666194900870323,0,0,0.0,0.0,1.290345426864807
0.0,0.01,500,ogd,2,100,0.06913192570209503,0.0,0.1465168595314026,0.21564878523349762,0.10682447254657745,500,0,0.44718302673101423,0.10838327936440215,1.780857579857223
0.0,0.01,500,agem,2,100,-0.03131338208913803,0.0,0.1465168595314026,0.11520347744226456,0.03666194900870323,500,0,0.3371089165210724,0.0,1.8173554127707976
0.0,0.01,500,scaling,2,100,-0.04432172328233719,0.0,0.1465168595314026,0.1021951362490654,0.0720011442899704,500,0,0.33708605498075483,0.3370860572596283,1.6687201297072756
0.0,0.01,500,none,3,100,-0.03409799933433533,0.0,0.1529163122177124,0.11881831288337708,0.03887215629220009,0,0,0.0,0.0,1.658141186104244
0.0,0.01,500,ogd,3,100,0.08224056661128998,0.0,0.1529163122177124,0.23515687882900238,0.1228177472949028,500,0,0.4650686537623405,0.11724676080499148,1.605246927976533
0.0,0.01,500,agem,3,100,-0.03409799933433533,0.0,0.1529163122177124,0.11881831288337708,0.03887215629220009,500,0,0.35699886637926104,0.0,1.6878810336994021
0.0,0.01,500,scaling,3,100,-0.0463951975107193,0.0,0.1529163122177124,0.1065211147069931,0.07949483394622803,500,0,0.357504996240139,0.35750499213364884,1.8095284985998172
0.0,0.01,500,none,4,100,-0.027419380843639374,0.0,0.14618165791034698,0.11876227706670761,0.0354313887655735,0,0,0.0,0.0,1.5506676295412851
0.0,0.01,500,ogd,4,100,0.07678692042827606,0.0,0.14618165791034698,0.22296857833862305,0.10257986187934875,500,0,0.44736347830295564,0.1085820268119382,1.901378296660211
0.0,0.01,500,agem,4,100,-0.027419380843639374,0.0,0.14618165791034698,0.11876227706670761,0.0354313887655735,500,0,0.33607310336828233,0.0,1.6472651078310154
0.0,0.01,500,scaling,4,100,-0.03976251929998398,0.0,0.14618165791034698,0.106419138610363,0.0694192424416542,500,0,0.33640167105197905,0.33640167250472836,1.6725879808446307
0.0,0.05,500,none,0,10,0.19664101517628296,-0.0038154763134123915,4.900776912108995e-05,0.19669002294540405,8.74528177519096e-06,0,0,0.0,0.0,1.0
0.0,0.05,500,ogd,0,10,0.19044472492169007,0.02781542249838609,4.900776912108995e-05,0.19049373269081116,0.00585325388237834,500,500,-0.4695594179928303,0.13818935608913663,1.4319010665673575
0.0,0.05,500,agem,0,10,0.19044472492169007,0.02781542249838609,4.900776912108995e-05,0.19049373269081116,0.00585325388237834,500,500,-0.4695594179928303,0.13818935608913663,1.2249101687920847
0.0,0.05,500,scaling,0,10,0.19490416562985047,0.005050814644117052,4.900776912108995e-05,0.19495317339897156,2.469047649356071e-05,500,500,-0.10381431794166565,0.10381432319381688,1.3019737702938008
0.0,0.05,500,none,1,10,0.19638114313420374,0.0025644830369089266,5.196889105718583e-05,0.19643311202526093,9.528824193694163e-06,0,0,0.0,0.0,1.0
0.0,0.05,500,ogd,1,10,0.18956961373623926,0.037160785094917825,5.196889105718583e-05,0.18962158262729645,0.005628552287817001,500,500,-0.4673503119200468,0.13746181755502038,1.8387634467347547
0.0,0.05,500,agem,1,10,0.18956961373623926,0.037160785094917825,5.196889105718583e-05,0.18962158262729645,0.005628552287817001,500,500,-0.4673503119200468,0.13746181755502038,1.6689591193553708
0.0,0.05,500,scaling,1,10,0.1946063701325329,0.011578696917942999,5.196889105718583e-05,0.1946583390235901,2.6710920792538673e-05,500,500,-0.10358717123419046,0.10358716929939958,1.687088777908469
0.0,0.05,500,none,2,10,0.2005212298645347,-0.01892616219753851,5.157375198905356e-05,0.20057280361652374,9.262909770768601e-06,0,0,0.0,0.0,1.0
0.0,0.05,500,ogd,2,10,0.19340875661509926,0.017215073703895856,5.157375198905356e-05,0.19346033036708832,0.006833978462964296,500,500,-0.4747569196224213,0.14012652812174187,1.0493409025002207
0.0,0.05,500,agem,2,10,0.19340875661509926,0.017215073703895856,5.157375198905356e-05,0.19346033036708832,0.006833978462964296,500,500,-0.4747569196224213,0.14012652812174187,1.2164241675387388
0.0,0.05,500,scaling,2,10,0.1985354117168754,-0.00883544978078521,5.157375198905356e-05,0.19858698546886444,2.837910687958356e-05,500,500,-0.11213738978654146,0.11213738869149127,1.1782541954030235
0.0,0.05,500,none,3,10,0.20341406062289025,-0.015401789374156705,5.3144543926464394e-05,0.2034672051668167,9.833149306359701e-06,0,0,0.0,0.0,1.0
0.0,0.05,500,ogd,3,10,0.1957871694867208,0.022670106360650144,5.3144543926464394e-05,0.19584031403064728,0.005363817326724529,500,500,-0.4604765423759818,0.1340114622598461,1.4628533292752912
0.0,0.05,500,agem,3,10,0.1957871694867208,0.022670106360650144,5.3144543926464394e-05,0.19584031403064728,0.005363817326724529,500,500,-0.4604765423759818,0.1340114622598461,1.2108635746096121
0.0,0.05,500,scaling,3,10,0.2015087832514837,-0.005891030647566353,5.3144543926464394e-05,0.20156192779541016,2.7874291845364496e-05,500,500,-0.10509597503393889,0.10509597465765791,1.3265764485652316
0.0,0.05,500,none,4,10,0.19255549741137656,0.030722996076998466,4.981922756996937e-05,0.19260531663894653,9.00255599844968e-06,0,0,0.0,0.0,1.0
0.0,0.05,500,ogd,4,10,0.1850713593994442,0.0683963056769531,4.981922756996937e-05,0.18512117862701416,0.006799010559916496,500,500,-0.4772212100327015,0.14101353361978922,1.417246705149267
0.0,0.05,500,agem,4,10,0.1850713593994442,0.0683963056769531,4.981922756996937e-05,0.18512117862701416,0.006799010559916496,500,500,-0.4772212100327015,0.14101353361978922,1.3956934447116467
0.0,0.05,500,scaling,4,10,0.19056221378195914,0.04075669550528771,4.981922756996937e-05,0.1906120330095291,2.844979098881595e-05,500,500,-0.11551786959171295,0.1155178683386795,1.5285116738292372
0.0,0.05,500,none,0,50,0.20054672873447998,-0.023753410992251256,4.900776912108995e-05,0.20059573650360107,8.859557965479326e-06,0,0,0.0,0.0,1.3424774960662151
0.0,0.05,500,ogd,0,50,0.1918966344637738,0.02040369678468279,4.900776912108995e-05,0.1919456422328949,0.006720787845551968,500,500,-0.47710346564650535,0.14144443396616949,1.3021348122351615
0.0,0.05,500,agem,0,50,0.1918966344637738,0.02040369678468279,4.900776912108995e-05,0.1919456422328949,0.006720787845551968,500,500,-0.47710346564650535,0.14144443396616949,1.3418366833412176
0.0,0.05,500,scaling,0,50,0.19858396268318756,-0.013733858678083077,4.900776912108995e-05,0.19863297045230865,2.7094643883174285e-05,500,500,-0.11182298895716668,0.11182299328036455,1.7617669656007704
0.0,0.05,500,none,1,50,0.19832237700757105,-0.007295198911806411,5.196889105718583e-05,0.19837434589862823,8.950040864874609e-06,0,0,0.0,0.0,1.6308594126607663
0.0,0.05,500,ogd,1,50,0.19209409395989496,0.024338748331314886,5.196889105718583e-05,0.19214606285095215,0.005190885625779629,500,500,-0.4628255976885557,0.13540295502944488,1.5901865885090274
0.0,0.05,500,agem,1,50,0.19209409395989496,0.024338748331314886,5.196889105718583e-05,0.19214606285095215,0.005190885625779629,500,500,-0.4628255976885557,0.13540295502944488,2.028932038418936
0.0,0.05,500,scaling,1,50,0.19663742820557673,0.0012627906820571466,5.196889105718583e-05,0.1966893970966339,2.4101334929582663e-05,500,500,-0.09938772145286202,0.09938771893139164,1.5722433256418331
0.0,0.05,500,none,2,50,0.19814170813697274,-0.006834889151944745,5.157375198905356e-05,0.1981932818889618,8.97134577826364e-06,0,0,0.0,0.0,1.0488066269085774
0.0,0.05,500,ogd,2,50,0.1899238667501777,0.034923151088741666,5.157375198905356e-05,0.18997544050216675,0.0077764433808624744,500,500,-0.481295938372612,0.14284533009851866,1.2896356839357987
0.0,0.05,500,agem,2,50,0.1899238667501777,0.034923151088741666,5.157375198905356e-05,0.18997544050216675,0.0077764433808624744,500,500,-0.481295938372612,0.14284533009851866,1.4337340662943023
0.0,0.05,500,scaling,2,50,0.19599647736686165,0.004065860644443475,5.157375198905356e-05,0.1960480511188507,2.9738912417087704e-05,500,500,-0.12013893856853247,0.12013893646083033,1.2816704071211529
0.0,0.05,500,none,3,50,0.19579923942728783,0.022609855662090395,5.3144543926464394e-05,0.1958523839712143,9.650382708059624e-06,0,0,0.0,0.0,1.5058642988234734
0.0,0.05,500,ogd,3,50,0.19002116516276146,0.051452832049124986,5.3144543926464394e-05,0.19007430970668793,0.005552622023969889,500,500,-0.4636260057836771,0.13550674102693278,1.4705611649025794
0.0,0.05,500,agem,3,50,0.19002116516276146,0.051452832049124986,5.3144543926464394e-05,0.19007430970668793,0.005552622023969889,500,500,-0.4636260057836771,0.13550674102693278,1.3924634088654777
0.0,0.05,500,scaling,3,50,0.19387022450609948,0.032239107429181346,5.3144543926464394e-05,0.19392336905002594,2.8632741305045784e-05,500,500,-0.10956024987995625,0.10956025207546444,1.5696354545771232
0.0,0.05,500,none,4,50,0.19534454775202903,0.01668360278872183,4.981922756996937e-05,0.195394366979599,9.193505320581608e-06,0,0,0.0,0.0,1.6087802599828753
0.0,0.05,500,ogd,4,50,0.1866504801546398,0.06044740027043216,4.981922756996937e-05,0.18670029938220978,0.007868046872317791,500,500,-0.48347355648875234,0.14387185578674763,1.8098921312778327
0.0,0.05,500,agem,4,50,0.1866504801546398,0.06044740027043216,4.981922756996937e-05,0.18670029938220978,0.007868046872317791,500,500,-0.48347355648875234,0.14387185578674763,1.7498187166366919
0.0,0.05,500,scaling,4,50,0.1931197298799816,0.02788278863531124,4.981922756996937e-05,0.19316954910755157,3.146692688460462e-05,500,500,-0.1235602068528533,0.12356020188965601,1.9579217757166325
0.0,0.05,500,none,0,100,0.19589358783196076,0.0,4.900776912108995e-05,0.19594259560108185,8.88462000148138e-06,0,0,0.0,0.0,1.3693278847476507
0.0,0.05,500,ogd,0,100,0.18850077903698548,0.037738901394347324,4.900776912108995e-05,0.18854978680610657,0.0067548141814768314,500,500,-0.47616960263252256,0.1410380729064648,1.6572792635015214
0.0,0.05,500,agem,0,100,0.18850077903698548,0.037738901394347324,4.900776912108995e-05,0.18854978680610657,0.0067548141814768314,500,500,-0.47616960263252256,0.1410380729064648,1.583822330478194
0.0,0.05,500,scaling,0,100,0.1940171144051419,0.009579044661882974,4.900776912108995e-05,0.194066122174263,2.646547909535002e-05,500,500,-0.109644246943295,0.1096442457082114,1.9498958259941823
0.0,0.05,500,none,1,100,0.19688605408009607,0.0,5.196889105718583e-05,0.19693802297115326,9.301654245064128e-06,0,0,0.0,0.0,2.0318565224563954
0.0,0.05,500,ogd,1,100,0.1918481949978741,0.025587688806910203,5.196889105718583e-05,0.19190016388893127,0.005434098187834024,500,500,-0.4639285321086645,0.13582408544372424,1.948910442229121
0.0,0.05,500,agem,1,100,0.1918481949978741,0.025587688806910203,5.196889105718583e-05,0.19190016388893127,0.005434098187834024,500,500,-0.4639285321086645,0.13582408544372424,2.069405612009881
0.0,0.05,500,scaling,1,100,0.19519289473828394,0.008599691581625879,5.196889105718583e-05,0.19524486362934113,2.510904596420005e-05,500,500,-0.09978476821631194,0.09978476552550104,2.2261922360840622
0.0,0.05,500,none,2,100,0.1967966250194877,0.0,5.157375198905356e-05,0.19684819877147675,8.886549949238542e-06,0,0,0.0,0.0,1.4311698586612536
0.0,0.05,500,ogd,2,100,0.18925115382808144,0.03834146642839564,5.157375198905356e-05,0.1893027275800705,0.007817966863512993,500,500,-0.48252194905281065,0.14345457936876246,1.6336413954837163
0.0,0.05,500,agem,2,100,0.18925115382808144,0.03834146642839564,5.157375198905356e-05,0.1893027275800705,0.007817966863512993,500,500,-0.48252194905281065,0.14345457936876246,1.6192837239796756
0.0,0.05,500,scaling,2,100,0.19466222739356454,0.01084570238799476,5.157375198905356e-05,0.1947138011455536,2.9627204639837146e-05,500,500,-0.12050842259824276,0.12050842380367176,1.5578593673168333
0.0,0.05,500,none,3,100,0.20032864108725335,0.0,5.3144543926464394e-05,0.2003817856311798,9.710857739264611e-06,0,0,0.0,0.0,1.5346018382197906
0.0,0.05,500,ogd,3,100,0.19300512269182946,0.03655752046076188,5.3144543926464394e-05,0.19305826723575592,0.0059603541158139706,500,500,-0.4638310442343354,0.13585024367522203,1.5548779928825363
0.0,0.05,500,agem,3,100,0.19300512269182946,0.03655752046076188,5.3144543926464394e-05,0.19305826723575592,0.0059603541158139706,500,500,-0.4638310442343354,0.13585024367522203,1.8913954226017062
0.0,0.05,500,scaling,3,100,0.1983209182326391,0.010022145828562756,5.3144543926464394e-05,0.19837406277656555,2.9182627258705907e-05,500,500,-0.1108963660299778,0.11089636782732842,1.7233136359386088
0.0,0.05,500,none,4,100,0.198658893827087,0.0,4.981922756996937e-05,0.19870871305465698,9.166475138044916e-06,0,0,0.0,0.0,1.548897346503177
0.0,0.05,500,ogd,4,100,0.1895545227562252,0.045829164229547525,4.981922756996937e-05,0.18960434198379517,0.007957514375448227,500,500,-0.48326086719334127,0.14388319715333237,2.0293842920526193
0.0,0.05,500,agem,4,100,0.1895545227562252,0.045829164229547525,4.981922756996937e-05,0.18960434198379517,0.007957514375448227,500,500,-0.48326086719334127,0.14388319715333237,1.7418012806594207
0.0,0.05,500,scaling,4,100,0.1963434619938198,0.01165531423567956,4.981922756996937e-05,0.19639328122138977,3.177203325321898e-05,500,500,-0.12486232491582631,0.12486232611827282,1.8329919334024327
