similarity,learning_rate,n_steps,seed,forgetting,loss_t1_after_t1,loss_t1_after_t2,loss_t2_after_t2,mean_gradient_angle,min_gradient_angle,max_gradient_angle,std_gradient_angle,mean_gradient_projection,cumulative_interference,early_gradient_angle,late_gradient_angle
0.0,0.05,500,1,0.20086233953770716,5.196889105718583e-05,0.20091430842876434,9.652237167756539e-06,-0.36866440407931805,-0.4362340569496155,-0.055400487035512924,0.05186500792323961,-0.2573353838082403,1.6340705846401062,-0.33943318389356136,-0.364202031493187
0.0,0.05,500,2,0.2007547161592811,5.157375198905356e-05,0.20080628991127014,9.183694601233583e-06,-0.3685579888522625,-0.42528170347213745,-0.06460412591695786,0.05011504149880642,-0.28826204482465984,1.6339089369330577,-0.34097250625491143,-0.3708447694778442
0.0,0.05,500,3,0.19621812596960808,5.3144543926464394e-05,0.19627127051353455,9.772155863174703e-06,-0.3681672223424539,-0.442113995552063,0.002516229869797826,0.05818785022852977,-0.19260580550413578,1.5594214328821547,-0.332549978303723,-0.37860404551029203
0.0,0.05,500,4,0.19379250240672263,4.981922756996937e-05,0.1938423216342926,9.524504093860742e-06,-0.37473629876971243,-0.49047693610191345,-0.09715961664915085,0.048397198262730576,-0.31923823546618224,1.6701429875403218,-0.3533299021422863,-0.36066602170467377
0.0,0.05,1000,0,0.19881535844596354,2.2193578086415755e-09,0.19881536066532135,4.309642920308221e-10,-0.3674633163958788,-0.4362786114215851,-0.07136071473360062,0.03902396100238555,-6.82616443145318,1.7066044212896612,-0.3618741724640131,-0.35621694326400755
0.0,0.05,1000,1,0.19956098262437894,2.344760163808246e-09,0.1995609849691391,4.316462742792737e-10,-0.3700327694788575,-0.43830615282058716,-0.048678550869226456,0.040473598093688876,-4.311833308037057,1.6940193467219264,-0.3686026560142636,-0.36746672689914706
0.0,0.05,1000,2,0.1990713900572738,2.3596802289915786e-09,0.19907139241695404,4.6023443389664465e-10,-0.3691930733248591,-0.4357970654964447,-0.049346666783094406,0.03980737136950893,-4.72733240082076,1.6910125300141416,-0.36338690128177403,-0.3600445806980133
0.0,0.05,1000,3,0.19708950557142324,2.604426674324145e-09,0.19708950817584991,4.3998138465894954e-10,-0.3635346294939518,-0.42873823642730713,-0.11456002295017242,0.03587155257257872,-9.864683787651865,1.6413898974797922,-0.3567066855728626,-0.3624472036957741
0.0,0.05,1000,4,0.20032627644187895,2.3638537793857495e-09,0.20032627880573273,4.3706036012558513e-10,-0.3672317334637046,-0.43313565850257874,-0.0578453503549099,0.04059015401239966,-5.580541324733222,1.649670851379488,-0.35698104482144116,-0.3560119763016701
0.0,0.1,100,0,0.13498263619840145,0.01939033903181553,0.15437297523021698,0.0036535942927002907,-0.2717885822057724,-0.3689894378185272,0.06788089871406555,0.1331397631772025,-0.16039565354585647,0.47798743280971934,-0.0318894162774086,-0.358072429895401
0.0,0.1,100,1,0.13276116363704205,0.02117990143597126,0.1539410650730133,0.003652985440567136,-0.26851820573210716,-0.3561742603778839,0.07094138115644455,0.12430380971720915,-0.17124046124517917,0.48412645061086845,-0.0646711029112339,-0.33789654076099396
0.0,0.1,100,2,0.13198943249881268,0.021538035944104195,0.15352746844291687,0.0036254783626645803,-0.25098642334342003,-0.36856183409690857,0.0740443542599678,0.12481884014649297,-0.15629520863294602,0.44000630568891164,-0.027096357196569443,-0.3540942966938019
0.0,0.1,100,3,0.1313911397010088,0.021407363936305046,0.15279850363731384,0.0035756314173340797,-0.26079197898507117,-0.35851630568504333,0.0379694327712059,0.12013076880660868,-0.16494282744824887,0.44735457622770003,-0.049092527478933334,-0.3331408351659775
0.0,0.1,100,4,0.13410114869475365,0.01984332874417305,0.1539444774389267,0.0036801504902541637,-0.2713634852319956,-0.3721386194229126,0.046751927584409714,0.1179822620181099,-0.1825875870883465,0.483700941623346,-0.06670731492340565,-0.3316068798303604
0.0,0.1,500,0,0.19824440532000054,2.4530173448056303e-09,0.19824440777301788,4.4590847680936463e-10,-0.35249999068677423,-0.42537960410118103,-0.05121014639735222,0.05080818307617647,-8.5849486241689,0.7907982844703672,-0.33813200406730176,-0.3452450692653656
0.0,0.1,500,1,0.20362850770141816,2.535321952379377e-09,0.2036285102367401,4.94058460809299e-10,-0.34927442446351054,-0.43210476636886597,-0.05953643471002579,0.05033710623839418,-8.925412579534203,0.7782703092841834,-0.3344121553003788,-0.32995481193065646
0.0,0.1,500,2,0.20340983307542349,2.620796912822243e-09,0.2034098356962204,4.5326828401748287e-10,-0.34668723165988924,-0.41020384430885315,-0.07066419720649719,0.04832012359123925,-12.346920272429779,0.7885263933794822,-0.33745241165161133,-0.32984775900840757
0.0,0.1,500,3,0.19890077147187668,2.649407804256043e-09,0.19890077412128448,5.189220719792331e-10,-0.345406390465796,-0.4093237519264221,-0.010888220742344856,0.05430815735746292,-2.0462435675766755,0.7284296746540951,-0.32702776212245227,-0.3413509130477905
0.0,0.1,500,4,0.19638728849595966,2.4586301883289252e-09,0.19638729095458984,4.87841655960608e-10,-0.3541270858049393,-0.4693470895290375,-0.1022036224603653,0.049131457512732415,-17.679993181525024,0.8107605003610893,-0.348393951356411,-0.32290844768285754
0.0,0.1,1000,0,0.1988325268029836,3.305277058995859e-14,0.19883252680301666,3.9232729749389544e-14,-0.31650183238089086,-0.41721078753471375,-0.09077704697847366,0.05697194603606276,-2166.6126740189998,0.8286031941506355,-0.3556169379502535,-0.24095386415719985
0.0,0.1,1000,1,0.19957800209518844,3.40300772045006e-14,0.19957800209522247,3.768605436396677e-14,-0.3223113110661507,-0.4291149377822876,-0.08260124921798706,0.053291507219638025,-1797.0202048852527,0.8277928285444739,-0.3628875851631165,-0.2585460588335991
0.0,0.1,1000,2,0.19908888638016045,3.5160141128882244e-14,0.19908888638019562,4.150701998903092e-14,-0.31918153166770935,-0.42040929198265076,-0.0939292460680008,0.05764115477383742,-2413.438747575474,0.8261362740737994,-0.35762673392891886,-0.2402190573513508
0.0,0.1,1000,3,0.19710634648796596,3.2989182132542316e-14,0.19710634648799896,3.992880787291597e-14,-0.3098856515437365,-0.3930266499519348,-0.12173541635274887,0.05519738493688435,-2873.884634708179,0.7983438093812258,-0.34889364056289196,-0.2370738722383976
0.0,0.1,1000,4,0.20034368336197658,3.055694735329233e-14,0.20034368336200714,3.7787118947101364e-14,-0.316077399533242,-0.4136902391910553,-0.020291535183787346,0.0605058428602161,-540.0800618097066,0.761414206314507,-0.34532905807718633,-0.23940243422985077
0.1,0.01,100,0,-0.2075393795967102,0.7035636901855469,0.49602431058883667,0.49070560932159424,0.3441441386938095,0.3043336868286133,0.3914981186389923,0.028069920005378477,0.34697880744934084,0.0,0.3572952002286911,0.36143486201763153
0.1,0.01,100,1,-0.21808934211730957,0.7613669633865356,0.5432776212692261,0.5494917631149292,0.3294147253036499,0.2927829325199127,0.38224053382873535,0.02869517837898265,0.3432295352220535,0.0,0.3515854626893997,0.31319740414619446
0.1,0.01,100,2,-0.2106890082359314,0.7281311750411987,0.5174421668052673,0.5082218050956726,0.34807403683662413,0.3004019856452942,0.3776492774486542,0.02751511875504885,0.36400009989738463,0.0,0.3716859966516495,0.33476656675338745
0.1,0.01,100,3,-0.23883146047592163,0.7701771259307861,0.5313456654548645,0.5401449203491211,0.33663670122623446,0.30432868003845215,0.3671581745147705,0.02278774108194185,0.3496725022792816,0.0,0.3223163038492203,0.32653309404850006
0.1,0.01,100,4,-0.2153298258781433,0.727578341960907,0.5122485160827637,0.5029312372207642,0.3246430456638336,0.2888782024383545,0.3862689435482025,0.026324356928163498,0.32100454568862913,0.0,0.29872727394104004,0.32700100541114807
0.1,0.01,500,0,-0.03494970500469208,0.13993752002716064,0.10498781502246857,0.03468134626746178,0.036353591540828345,-0.1570626199245453,0.22574172914028168,0.11068651897481273,0.06166469349060208,0.3610849910252886,0.19364436715841293,-0.096532890945673
0.1,0.01,500,1,-0.04808845371007919,0.15460288524627686,0.10651443153619766,0.03728117421269417,0.05165092483628541,-0.10935455560684204,0.273027241230011,0.10388182965592316,0.07582946858135983,0.2398710237774569,0.19592299312353134,-0.07550162486732007
0.1,0.01,500,2,-0.03793904185295105,0.1465168595314026,0.10857781767845154,0.035577546805143356,0.03968343736603856,-0.1562577337026596,0.2588176727294922,0.10579931167917346,0.06567832605913282,0.30487236225894954,0.1923836886882782,-0.09358021691441536
0.1,0.01,500,3,-0.045640863478183746,0.1529163122177124,0.10727544873952866,0.03811502084136009,0.05562579354271293,-0.13779610395431519,0.2843357026576996,0.11575488897605117,0.08140557671897114,0.28297609033735005,0.2224079668521881,-0.08631954183802008
0.1,0.01,500,4,-0.03913938254117966,0.14618165791034698,0.10704227536916733,0.03534331172704697,0.04481215958483517,-0.14375808835029602,0.2577666640281677,0.11280245533220937,0.06700588399544358,0.32812603745761615,0.20790546536445617,-0.0866064827889204
0.1,0.01,1000,0,0.11866909265518188,0.01821775734424591,0.1368868499994278,0.003212063107639551,-0.29508900341461414,-0.397531121969223,0.04677537456154823,0.09776639530658683,-0.19493248865474017,4.648037052703292,-0.13028705329052173,-0.35475292801856995
0.1,0.01,1000,1,0.11694061569869518,0.020252885296940804,0.137193500995636,0.003240960417315364,-0.28760660163126883,-0.4202030301094055,0.08855533599853516,0.09939086175537731,-0.18588787745684385,4.491021775365963,-0.11724188583903014,-0.3603290468454361
0.1,0.01,1000,2,0.11724953725934029,0.019623514264822006,0.1368730515241623,0.003292885608971119,-0.29274290229193867,-0.40224504470825195,0.07236459106206894,0.09907554266187324,-0.18890023241518064,4.596444398205464,-0.1220938531216234,-0.3559472769498825
0.1,0.01,1000,3,0.11467088758945465,0.02108702063560486,0.1357579082250595,0.0032949536107480526,-0.28205115339253095,-0.43166404962539673,0.0251003447920084,0.10055419211643972,-0.17652119227685034,4.333403963233943,-0.11216841370332986,-0.35219299644231794
0.1,0.01,1000,4,0.11777478270232677,0.02017042227089405,0.13794520497322083,0.003200780600309372,-0.2888943746499717,-0.39216744899749756,0.0662802904844284,0.10220082104639248,-0.18327735465019943,4.518180379349084,-0.112608830537647,-0.3492535188794136
0.1,0.05,100,0,-0.03494492173194885,0.14164045453071594,0.10669553279876709,0.034862909466028214,0.05492593990638852,-0.07832997292280197,0.25383681058883667,0.11735317096939306,0.08309680139645934,0.0520226646138012,0.2353213205933571,-0.06906558573246002
0.1,0.05,100,1,-0.04670741409063339,0.1542464792728424,0.10753906518220901,0.037619367241859436,0.06056422870606184,-0.07188057899475098,0.2718464434146881,0.10609764816330124,0.08610644247382879,0.04473601984107378,0.21268481761217117,-0.07162441685795784
0.1,0.05,100,2,-0.04379499703645706,0.15142318606376648,0.10762818902730942,0.035661231726408005,0.08364252559840679,-0.08107692003250122,0.2659843862056732,0.10718666433021302,0.1070670910179615,0.036160972496888766,0.23859863728284836,-0.08073053136467934
0.1,0.05,100,3,-0.04946599900722504,0.15630964934825897,0.10684365034103394,0.03680161386728287,0.056173149426467714,-0.08728548884391785,0.20162716507911682,0.10927084613705798,0.08654883834533393,0.05761791881387628,0.1997302994132042,-0.08368343487381935
0.1,0.05,100,4,-0.03812655806541443,0.1461828052997589,0.10805624723434448,0.035114891827106476,0.04862399417907,-0.07312238961458206,0.20333920419216156,0.10113819869511767,0.07653663642704486,0.055900092726585804,0.172199085354805,-0.06295005790889263
0.1,0.05,500,0,0.17624154901932343,4.900776912108995e-05,0.17629055678844452,8.192161658371333e-06,-0.3720098792761564,-0.4427136778831482,-0.04775926098227501,0.052162920181922326,-0.25656408971641215,1.5482070689889613,-0.34265286289155483,-0.3812104403972626
0.1,0.05,500,1,0.1808463547640713,5.196889105718583e-05,0.18089832365512848,8.733982213016134e-06,-0.36853069700300695,-0.4378517270088196,-0.052080173045396805,0.05247304443033112,-0.25104081456549465,1.5503757898702655,-0.3388856787234545,-0.3633373349905014
0.1,0.05,500,2,0.18039615368979867,5.157375198905356e-05,0.18044772744178772,8.2666310845525e-06,-0.3685805971175432,-0.42515477538108826,-0.06225419417023659,0.05058339855609018,-0.28117753436323256,1.5505762695646568,-0.3412595931440592,-0.37031965553760526
0.1,0.05,500,3,0.17694420412226464,5.3144543926464394e-05,0.1769973486661911,8.78206265042536e-06,-0.367783872615546,-0.4426361322402954,0.006150239147245884,0.058609369752263336,-0.18830063116271048,1.4764818197897598,-0.3312300807796419,-0.3786964535713196
0.1,0.05,500,4,0.1745767099891964,4.981922756996937e-05,0.17462652921676636,8.571556463721208e-06,-0.37486725494265555,-0.4918796718120575,-0.0917280837893486,0.04919326636394626,-0.30701690489891914,1.5824083089018959,-0.35224265083670614,-0.3613585978746414
0.1,0.05,1000,0,0.179028702543101,2.2193578086415755e-09,0.1790287047624588,3.8753678044400885e-10,-0.36746894270181657,-0.43536901473999023,-0.06739631295204163,0.03915186778917281,-6.145809794785146,1.6182625855594128,-0.3616542622447014,-0.35607891976833345
0.1,0.05,1000,1,0.17965848509439541,2.344760163808246e-09,0.17965848743915558,3.8771308386031933e-10,-0.37020658936351536,-0.43805548548698425,-0.04333695396780968,0.04067255901173635,-3.6758026497940044,1.604760122665794,-0.36832980196923015,-0.36749444007873533
0.1,0.05,1000,2,0.17894500258035273,2.3596802289915786e-09,0.17894500494003296,4.1459935484766675e-10,-0.36893476262688635,-0.43407127261161804,-0.04516761004924774,0.04019201161104508,-4.125647616275256,1.6024871305773805,-0.36323921754956245,-0.3593414336442947
0.1,0.05,1000,3,0.17747160531908102,2.604426674324145e-09,0.1774716079235077,3.9676034679914096e-10,-0.36351729460060594,-0.43069031834602356,-0.10924199968576431,0.036238718327833215,-8.959618894981359,1.5569374966854144,-0.35641071684658526,-0.3619394153356552
0.1,0.05,1000,4,0.18024092676288572,2.3638537793857495e-09,0.1802409291267395,3.9515365979347905e-10,-0.3671020956337452,-0.4318932890892029,-0.055001452565193176,0.04067025337977216,-5.064351122932731,1.562406366633906,-0.35693360641598704,-0.355770917236805
0.1,0.1,100,0,0.11973879300057888,0.01939033903181553,0.1391291320323944,0.003322374075651169,-0.26409622430801394,-0.3678646981716156,0.08284798264503479,0.13745671706087284,-0.14823707640171052,0.4406290921593574,-0.01568213850259781,-0.3556847870349884
0.1,0.1,100,1,0.11751930229365826,0.02117990143597126,0.13869920372962952,0.0033263838849961758,-0.26173747703433037,-0.3509410321712494,0.0838169977068901,0.12786563973075304,-0.16060512140393257,0.44872612179729376,-0.05011237785220146,-0.3366643041372299
0.1,0.1,100,2,0.11678825132548809,0.021538035944104195,0.13832628726959229,0.00330280140042305,-0.242558616399765,-0.36709851026535034,0.0862027108669281,0.12793547161329177,-0.14552749544382096,0.40372767815753674,-0.012527979910373688,-0.3513505756855011
0.1,0.1,100,3,0.11623086221516132,0.021407363936305046,0.13763822615146637,0.0032700125593692064,-0.25383700989186764,-0.3548334836959839,0.050244223326444626,0.12387558738952366,-0.15358604565262796,0.41283764945008095,-0.0360261183232069,-0.3325340747833252
0.1,0.1,100,4,0.11869833990931511,0.01984332874417305,0.13854166865348816,0.003350034821778536,-0.2647974845021963,-0.3707858622074127,0.056700725108385086,0.12055037867758744,-0.17197872884571552,0.4476734091632948,-0.055395616218447685,-0.32798293232917786
0.1,0.1,500,0,0.17860512190134514,2.4530173448056303e-09,0.1786051243543625,4.0306832871372933e-10,-0.35263459511101247,-0.4228793680667877,-0.049034956842660904,0.05093631880866541,-7.825422241480919,0.749175071043426,-0.3383565876632929,-0.3447058141231537
0.1,0.1,500,1,0.18334860846187806,2.535321952379377e-09,0.1833486109972,4.4875508864450353e-10,-0.34923457123339174,-0.433614581823349,-0.057806093245744705,0.05071936344184867,-8.217292909429597,0.7384256048428732,-0.3340941298753023,-0.3292609691619873
0.1,0.1,500,2,0.182787907483001,2.620796912822243e-09,0.1827879101037979,4.074471593451534e-10,-0.3467942026257515,-0.40941548347473145,-0.06921659409999847,0.04875772841739087,-11.491624053455016,0.7486055813193425,-0.33799653202295304,-0.3290738254785538
0.1,0.1,500,3,0.1793658408850618,2.649407804256043e-09,0.1793658435344696,4.6520082230827597e-10,-0.3450458126328886,-0.4100405275821686,-0.00833889376372099,0.054589605230114385,-1.5051505202510453,0.688891555522028,-0.3259295458905399,-0.34153459668159486
0.1,0.1,500,4,0.17692149929708423,2.4586301883289252e-09,0.17692150175571442,4.383961804688141e-10,-0.35433109939098356,-0.4715055525302887,-0.09829825162887573,0.049647663819233745,-16.089422347882245,0.767493126517138,-0.34753742814064026,-0.323638579249382
0.1,0.1,1000,0,0.17904417216774496,3.305277058995859e-14,0.17904417216777802,3.8803280656999825e-14,-0.31637780614197253,-0.4162950813770294,-0.08798118680715561,0.05714024185448369,-1998.0582399107318,0.7856440824608623,-0.35539352111518385,-0.2402763269841671
0.1,0.1,1000,1,0.17967379093166763,3.40300772045006e-14,0.17967379093170166,4.048512217201365e-14,-0.3199285148829222,-0.42606258392333984,-0.07823006063699722,0.05670111784751956,-1622.3635123034119,0.7828976587965272,-0.3626643601804972,-0.24749858751893045
0.1,0.1,1000,2,0.17896077036854088,3.5160141128882244e-14,0.17896077036857605,4.169421765850591e-14,-0.3173180789500475,-0.42131155729293823,-0.08662530034780502,0.06045371254147359,-2114.882953581839,0.7813285233923367,-0.357369352504611,-0.23182250931859016
0.1,0.1,1000,3,0.1774868071078924,3.2989182132542316e-14,0.17748680710792542,3.763237619203337e-14,-0.30814624145627023,-0.39309555292129517,-0.11433297395706177,0.05827618313950279,-2567.9166364058065,0.7553694280292047,-0.34846825152635574,-0.2288229674100876
0.1,0.1,1000,4,0.18025660514828487,3.055694735329233e-14,0.18025660514831543,3.665616394405921e-14,-0.31594100806862113,-0.4133005738258362,-0.0187077559530735,0.06051202299773675,-474.31652306458165,0.7205565213744695,-0.345305204577744,-0.2417209543287754
0.2,0.01,100,0,-0.2105884552001953,0.7035636901855469,0.49297523498535156,0.4887036085128784,0.35020354986190794,0.30943015217781067,0.3983275294303894,0.0284470667870293,0.3530131995677948,0.0,0.36268509924411774,0.3689098209142685
0.2,0.01,100,1,-0.22123056650161743,0.7613669633865356,0.5401363968849182,0.5466972589492798,0.33547255396842957,0.2981126606464386,0.3864794671535492,0.028182584615842016,0.34930897057056426,0.0,0.3568536192178726,0.3203916698694229
0.2,0.01,100,2,-0.2133813500404358,0.7281311750411987,0.5147498250007629,0.5053216218948364,0.35363914668560026,0.3053883910179138,0.3840996026992798,0.027930095353862615,0.36919462978839873,0.0,0.37702248990535736,0.34108854830265045
0.2,0.01,100,3,-0.2418975830078125,0.7701771259307861,0.5282795429229736,0.5375719666481018,0.3425161331892014,0.30932188034057617,0.37526342272758484,0.023352246456477484,0.35534090399742124,0.0,0.32744675874710083,0.33341115713119507
0.2,0.01,100,4,-0.21871542930603027,0.727578341960907,0.5088629126548767,0.5018009543418884,0.3306312024593353,0.29683494567871094,0.39153018593788147,0.025913587015824,0.3269552320241928,0.0,0.3039718121290207,0.3336065858602524
0.2,0.01,500,0,-0.044570207595825195,0.13993752002716064,0.09536731243133545,0.03301139920949936,0.05732208751483995,-0.13672350347042084,0.23644950985908508,0.109022137772001,0.08041856675990858,0.23383943693239487,0.2101366326212883,-0.07544329762458801
0.2,0.01,500,1,-0.057847797870635986,0.15460288524627686,0.09675508737564087,0.035661518573760986,0.07245092569151894,-0.0858326405286789,0.2850894331932068,0.10128823954797335,0.09502191592473537,0.1520277922950768,0.2114889308810234,-0.053615921083837746
0.2,0.01,500,2,-0.04780180752277374,0.1465168595314026,0.09871505200862885,0.033798813819885254,0.060303724098484966,-0.13276563584804535,0.27197331190109253,0.10319022616152139,0.08362793892854825,0.18432032316847471,0.2071472555398941,-0.07152878722408787
0.2,0.01,500,3,-0.055194564163684845,0.1529163122177124,0.09772174805402756,0.03638295456767082,0.07621618165634572,-0.1153888925909996,0.2996874451637268,0.11333751041818989,0.09964847837807611,0.18865072880434847,0.2373698443174362,-0.06548509169369936
0.2,0.01,500,4,-0.04892674833536148,0.14618165791034698,0.0972549095749855,0.03375165909528732,0.0659331024880521,-0.11771561205387115,0.27317655086517334,0.11109673279229963,0.0858758328924887,0.21989956985399348,0.2244874656200409,-0.06618406167253851
0.2,0.01,1000,0,0.10352035611867905,0.01821775734424591,0.12173811346292496,0.0028982090298086405,-0.2873933880543336,-0.3929421305656433,0.058895256370306015,0.10174061092550929,-0.18338080117478966,4.246107469115914,-0.11462508242111653,-0.35150803774595263
0.2,0.01,1000,1,0.10173388384282589,0.020252885296940804,0.1219867691397667,0.0029300819151103497,-0.2791133297109627,-0.41803163290023804,0.10133133828639984,0.10364708087467979,-0.17393708958057685,4.082603293450235,-0.10012233437300892,-0.35623607486486436
0.2,0.01,1000,2,0.1019456647336483,0.019623514264822006,0.1215691789984703,0.0029662868473678827,-0.28456793768331407,-0.40080198645591736,0.08444304764270782,0.10277479409457026,-0.17720401169732214,4.191226838553999,-0.10624924218282103,-0.3517256185412407
0.2,0.01,1000,3,0.09964916110038757,0.02108702063560486,0.12073618173599243,0.0029757923912256956,-0.2736004215339199,-0.4290470778942108,0.03785159811377525,0.10466331021271724,-0.16529952868819237,3.949394354230688,-0.09564578600693494,-0.34781698882579803
0.2,0.01,1000,4,0.10240924172103405,0.02017042227089405,0.1225796639919281,0.002900443971157074,-0.2804763547203038,-0.39022356271743774,0.07720161229372025,0.10626845340226213,-0.17172717126319184,4.111041767445216,-0.09556918696616776,-0.3454896405339241
0.2,0.05,100,0,-0.044629745185375214,0.14164045453071594,0.09701070934534073,0.03316791355609894,0.07678974634036421,-0.05085986852645874,0.2696644067764282,0.11507496513455638,0.1024344997247681,0.024900148863161442,0.25200895965099335,-0.043887315317988396
0.2,0.05,100,1,-0.056462518870830536,0.1542464792728424,0.09778396040201187,0.0358840711414814,0.08092637360095978,-0.050738923251628876,0.2850450277328491,0.10420476978913239,0.10530018527060747,0.028842883332144686,0.2286299169063568,-0.050720008090138435
0.2,0.05,100,2,-0.05322287976741791,0.15142318606376648,0.09820030629634857,0.033918142318725586,0.10421121828258037,-0.05784542113542557,0.27938321232795715,0.10405842026109458,0.12592032440006734,0.024814253532843944,0.25374383479356766,-0.05697609856724739
0.2,0.05,100,3,-0.059161849319934845,0.15630964934825897,0.09714780002832413,0.03515828400850296,0.07678775694221258,-0.07059846818447113,0.21518822014331818,0.1069026145639925,0.105893187597394,0.0404232857484651,0.21372046321630478,-0.06368876993656158
